YEAR,IC,PMID,grp
2021,NIMH,33910615,NIMH
2021,NIMH,33962531,NIMH
2021,NIMH,34007002,NIMH
2021,NIMH,34023184,NIMH
2021,NIMH,34049209,NIMH
2021,NIMH,34050321,NIMH
2021,NIMH,34382689,NIMH
2021,NIMH,32075678,NIMH
2021,NIMH,32533064,NIMH
2021,NIMH,31445059,NIMH
2021,NIMH,31604917,NIMH
2021,NIMH,32302596,NIMH
2021,NIMH,33116314,NIMH
2021,NIMH,34236312,NIMH
2021,NIMH,32954409,NIMH
2021,NIMH,32992244,NIMH
2021,NIMH,33303679,NIMH
2021,NIMH,33563989,NIMH
2021,NIMH,33773241,NIMH
2021,NIMH,33799270,NIMH
2021,NIMH,33927342,NIMH
2021,NIMH,34103546,NIMH
2021,NIMH,31791675,NIMH
2021,NIMH,31928949,NIMH
2021,NIMH,31973999,NIMH
2021,NIMH,31995812,NIMH
2021,NIMH,32236521,NIMH
2021,NIMH,32252062,NIMH
2021,NIMH,32416543,NIMH
2021,NIMH,32459405,NIMH
2021,NIMH,32801348,NIMH
2021,NIMH,32861983,NIMH
2021,NIMH,33212404,NIMH
2021,NIMH,33945878,NIMH
2021,NIMH,34565652,NIMH
2021,NIMH,32303566,NIMH
2021,NIMH,32569795,NIMH
2021,NIMH,31811030,NIMH
2021,NIMH,32253361,NIMH
2021,NIMH,32259476,NIMH
2021,NIMH,33031743,NIMH
2021,NIMH,31264693,NIMH
2021,NIMH,32483289,NIMH
2021,NIMH,32908146,NIMH
2021,NIMH,33046861,NIMH
2021,NIMH,33285563,NIMH
2021,NIMH,33383478,NIMH
2021,NIMH,33497776,NIMH
2021,NIMH,33500275,NIMH
2021,NIMH,33563728,NIMH
2021,NIMH,34031795,NIMH
2021,NIMH,34099511,NIMH
2021,NIMH,31791039,NIMH
2021,NIMH,32307560,NIMH
2021,NIMH,33005039,NIMH
2021,NIMH,33150947,NIMH
2021,NIMH,33846229,NIMH
2021,NIMH,33950220,NIMH
2021,NIMH,33970290,NIMH
2021,NIMH,34254405,NIMH
2021,NIMH,30616705,NIMH
2021,NIMH,31955915,NIMH
2021,NIMH,32138938,NIMH
2021,NIMH,32252541,NIMH
2021,NIMH,32369878,NIMH
2021,NIMH,32452462,NIMH
2021,NIMH,32500960,NIMH
2021,NIMH,32592873,NIMH
2021,NIMH,32682075,NIMH
2021,NIMH,32787994,NIMH
2021,NIMH,33030612,NIMH
2021,NIMH,33385507,NIMH
2021,NIMH,33440203,NIMH
2021,NIMH,33517759,NIMH
2021,NIMH,33538051,NIMH
2021,NIMH,33703868,NIMH
2021,NIMH,34146888,NIMH
2021,NIMH,31932765,NIMH
2021,NIMH,32253509,NIMH
2021,NIMH,32498743,NIMH
2021,NIMH,32928886,NIMH
2021,NIMH,32984816,NIMH
2021,NIMH,33065012,NIMH
2021,NIMH,33278356,NIMH
2021,NIMH,33636119,NIMH
2021,NIMH,33710282,NIMH
2021,NIMH,33822908,NIMH
2021,NIMH,32095901,NIMH
2021,NIMH,32699316,NIMH
2021,NIMH,33551757,NIMH
2021,NIMH,33551759,NIMH
2021,NIMH,34189375,NIMH
2021,NIMH,34354220,NIMH
2021,NIMH,33796638,NIMH
2021,NIMH,34264694,NIMH
2021,NIMH,32220318,NIMH
2021,NIMH,32437761,NIMH
2021,NIMH,33156829,NIMH
2021,NIMH,33277552,NIMH
2021,NIMH,32584213,NIMH
2021,NIMH,32663842,NIMH
2021,NIMH,32790927,NIMH
2021,NIMH,32882144,NIMH
2021,NIMH,33294965,NIMH
2021,NIMH,33295573,NIMH
2021,NIMH,32839438,NIMH
2021,NIMH,33441847,NIMH
2021,NIMH,33558674,NIMH
2021,NIMH,33650257,NIMH
2021,NIMH,33927182,NIMH
2021,NIMH,33975707,NIMH
2021,NIMH,34002096,NIMH
2021,NIMH,34321704,NIMH
2021,NIMH,33626343,NIMH
2021,NIMH,32218435,NIMH
2021,NIMH,33038042,NIMH
2021,NIMH,33060182,NIMH
2021,NIMH,33192273,NIMH
2021,NIMH,33051346,NIMH
2021,NIMH,32521478,NIMH
2021,NIMH,32990357,NIMH
2021,NIMH,31838871,NIMH
2021,NIMH,31974374,NIMH
2021,NIMH,32456505,NIMH
2021,NIMH,33667672,NIMH
2021,NIMH,33771694,NIMH
2021,NIMH,33833224,NIMH
2021,NIMH,34487600,NIMH
2021,NIMH,32745641,NIMH
2021,NIMH,32826283,NIMH
2021,NIMH,33324266,NIMH
2021,NIMH,33444383,NIMH
2021,NIMH,33595445,NIMH
2021,NIMH,33638252,NIMH
2021,NIMH,33656940,NIMH
2021,NIMH,33721086,NIMH
2021,NIMH,34145010,NIMH
2021,NIMH,32173151,NIMH
2021,NIMH,33268547,NIMH
2021,NIMH,32835823,NIMH
2021,NIMH,32918972,NIMH
2021,NIMH,33798259,NIMH
2021,NIMH,33277492,NIMH
2021,NIMH,33522482,NIMH
2021,NIMH,31127422,NIMH
2021,NIMH,32022347,NIMH
2021,NIMH,32086029,NIMH
2021,NIMH,32235173,NIMH
2021,NIMH,32487323,NIMH
2021,NIMH,32925705,NIMH
2021,NIMH,32971436,NIMH
2021,NIMH,33306002,NIMH
2021,NIMH,33310014,NIMH
2021,NIMH,33637630,NIMH
2021,NIMH,33712380,NIMH
2021,NIMH,33810884,NIMH
2021,NIMH,34114309,NIMH
2021,NIMH,34219655,NIMH
2021,NIMH,34313741,NIMH
2021,NIMH,30376640,NIMH
2021,NIMH,31128268,NIMH
2021,NIMH,32138933,NIMH
2021,NIMH,32138941,NIMH
2021,NIMH,32167803,NIMH
2021,NIMH,33242544,NIMH
2021,NIMH,32329951,NIMH
2021,NIMH,32421647,NIMH
2021,NIMH,32885124,NIMH
2021,NIMH,30356121,NIMH
2021,NIMH,31372757,NIMH
2021,NIMH,31698079,NIMH
2021,NIMH,32483374,NIMH
2021,NIMH,32528270,NIMH
2021,NIMH,32845057,NIMH
2021,NIMH,33161103,NIMH
2021,NIMH,33181352,NIMH
2021,NIMH,33189929,NIMH
2021,NIMH,33211184,NIMH
2021,NIMH,33227425,NIMH
2021,NIMH,33299002,NIMH
2021,NIMH,33307224,NIMH
2021,NIMH,33462834,NIMH
2021,NIMH,33789138,NIMH
2021,NIMH,33896622,NIMH
2021,NIMH,34033914,NIMH
2021,NIMH,34262518,NIMH
2021,NIMH,32212718,NIMH
2021,NIMH,32359360,NIMH
2021,NIMH,32404505,NIMH
2021,NIMH,33060616,NIMH
2021,NIMH,33030409,NIMH
2021,NIMH,33104235,NIMH
2021,NIMH,33712461,NIMH
2021,NIMH,31957984,NIMH
2021,NIMH,32014552,NIMH
2021,NIMH,32038206,NIMH
2021,NIMH,32066739,NIMH
2021,NIMH,32099765,NIMH
2021,NIMH,32151567,NIMH
2021,NIMH,32187319,NIMH
2021,NIMH,32231523,NIMH
2021,NIMH,32279145,NIMH
2021,NIMH,32289719,NIMH
2021,NIMH,32349366,NIMH
2021,NIMH,32442638,NIMH
2021,NIMH,32636765,NIMH
2021,NIMH,32651051,NIMH
2021,NIMH,32663942,NIMH
2021,NIMH,32690618,NIMH
2021,NIMH,32985049,NIMH
2021,NIMH,33588322,NIMH
2021,NIMH,33924639,NIMH
2021,NIMH,34030059,NIMH
2021,NIMH,34074611,NIMH
2021,NIMH,34105708,NIMH
2021,NIMH,34182182,NIMH
2021,NIMH,34321597,NIMH
2021,NIMH,31399635,NIMH
2021,NIMH,31912366,NIMH
2021,NIMH,33333022,NIMH
2021,NIMH,33897375,NIMH
2021,NIMH,32601431,NIMH
2021,NIMH,32913109,NIMH
2021,NIMH,31924728,NIMH
2021,NIMH,31995256,NIMH
2021,NIMH,32172476,NIMH
2021,NIMH,32284396,NIMH
2021,NIMH,32399622,NIMH
2021,NIMH,32459101,NIMH
2021,NIMH,32803050,NIMH
2021,NIMH,33103560,NIMH
2021,NIMH,33055195,NIMH
2021,NIMH,33303681,NIMH
2021,NIMH,33589740,NIMH
2021,NIMH,33940617,NIMH
2022,NIMH,35186306,NIMH
2022,NIMH,35236846,NIMH
2022,NIMH,33384331,NIMH
2022,NIMH,33723070,NIMH
2022,NIMH,33879819,NIMH
2022,NIMH,35701489,NIMH
2022,NIMH,35903735,NIMH
2022,NIMH,32929215,NIMH
2022,NIMH,35692456,NIMH
2022,NIMH,35728680,NIMH
2022,NIMH,34642704,NIMH
2022,NIMH,34847615,NIMH
2022,NIMH,34921602,NIMH
2022,NIMH,35684987,NIMH
2022,NIMH,35697648,NIMH
2022,NIMH,31875881,NIMH
2022,NIMH,32746445,NIMH
2022,NIMH,33693614,NIMH
2022,NIMH,33704446,NIMH
2022,NIMH,33752588,NIMH
2022,NIMH,33811142,NIMH
2022,NIMH,34117759,NIMH
2022,NIMH,34244364,NIMH
2022,NIMH,34359014,NIMH
2022,NIMH,34519385,NIMH
2022,NIMH,34650408,NIMH
2022,NIMH,34817560,NIMH
2022,NIMH,34845719,NIMH
2022,NIMH,34911436,NIMH
2022,NIMH,34504056,NIMH
2022,NIMH,34518555,NIMH
2022,NIMH,34529251,NIMH
2022,NIMH,34559195,NIMH
2022,NIMH,34652576,NIMH
2022,NIMH,34716842,NIMH
2022,NIMH,34740315,NIMH
2022,NIMH,34913584,NIMH
2022,NIMH,35350914,NIMH
2022,NIMH,33853405,NIMH
2022,NIMH,33987672,NIMH
2022,NIMH,34012109,NIMH
2022,NIMH,34328413,NIMH
2022,NIMH,35770336,NIMH
2022,NIMH,35794012,NIMH
2022,NIMH,34379536,NIMH
2022,NIMH,34647770,NIMH
2022,NIMH,34660212,NIMH
2022,NIMH,34986350,NIMH
2022,NIMH,35468567,NIMH
2022,NIMH,35473766,NIMH
2022,NIMH,35492434,NIMH
2022,NIMH,35622896,NIMH
2022,NIMH,31732715,NIMH
2022,NIMH,33773443,NIMH
2022,NIMH,33795646,NIMH
2022,NIMH,33859356,NIMH
2022,NIMH,33929489,NIMH
2022,NIMH,34052834,NIMH
2022,NIMH,35189151,NIMH
2022,NIMH,35501309,NIMH
2022,NIMH,35768639,NIMH
2022,NIMH,36223450,NIMH
2022,NIMH,33463524,NIMH
2022,NIMH,33888613,NIMH
2022,NIMH,34727232,NIMH
2022,NIMH,35074880,NIMH
2022,NIMH,35597052,NIMH
2022,NIMH,35868861,NIMH
2022,NIMH,32004697,NIMH
2022,NIMH,32954946,NIMH
2022,NIMH,33095373,NIMH
2022,NIMH,33346031,NIMH
2022,NIMH,33386133,NIMH
2022,NIMH,33479511,NIMH
2022,NIMH,33634768,NIMH
2022,NIMH,33706867,NIMH
2022,NIMH,33738691,NIMH
2022,NIMH,33755265,NIMH
2022,NIMH,34111122,NIMH
2022,NIMH,34144216,NIMH
2022,NIMH,34599145,NIMH
2022,NIMH,34674235,NIMH
2022,NIMH,34674239,NIMH
2022,NIMH,34688897,NIMH
2022,NIMH,34737386,NIMH
2022,NIMH,34906711,NIMH
2022,NIMH,35036479,NIMH
2022,NIMH,35132952,NIMH
2022,NIMH,35136030,NIMH
2022,NIMH,35165974,NIMH
2022,NIMH,35189353,NIMH
2022,NIMH,35256733,NIMH
2022,NIMH,35297127,NIMH
2022,NIMH,35342779,NIMH
2022,NIMH,35613517,NIMH
2022,NIMH,35652602,NIMH
2022,NIMH,34795053,NIMH
2022,NIMH,35263138,NIMH
2022,NIMH,34452993,NIMH
2022,NIMH,35654604,NIMH
2022,NIMH,34671032,NIMH
2022,NIMH,35323869,NIMH
2022,NIMH,35389340,NIMH
2022,NIMH,32599006,NIMH
2022,NIMH,34024018,NIMH
2022,NIMH,34076503,NIMH
2022,NIMH,34724835,NIMH
2022,NIMH,34759268,NIMH
2022,NIMH,34867494,NIMH
2022,NIMH,35308882,NIMH
2022,NIMH,35606814,NIMH
2022,NIMH,32203155,NIMH
2022,NIMH,33431852,NIMH
2022,NIMH,34497278,NIMH
2022,NIMH,34845190,NIMH
2022,NIMH,34539512,NIMH
2022,NIMH,35325663,NIMH
2022,NIMH,35422527,NIMH
2022,NIMH,33432721,NIMH
2022,NIMH,35864848,NIMH
2022,NIMH,33527411,NIMH
2022,NIMH,33754230,NIMH
2022,NIMH,33836219,NIMH
2022,NIMH,35687680,NIMH
2022,NIMH,34083381,NIMH
2022,NIMH,33682938,NIMH
2022,NIMH,33735267,NIMH
2022,NIMH,33837086,NIMH
2022,NIMH,35752065,NIMH
2022,NIMH,33218283,NIMH
2022,NIMH,34132755,NIMH
2022,NIMH,34762337,NIMH
2022,NIMH,34820293,NIMH
2022,NIMH,35017298,NIMH
2022,NIMH,34401891,NIMH
2022,NIMH,34658255,NIMH
2022,NIMH,34762054,NIMH
2022,NIMH,34838604,NIMH
2022,NIMH,35030631,NIMH
2022,NIMH,35123338,NIMH
2022,NIMH,35291296,NIMH
2022,NIMH,35386056,NIMH
2022,NIMH,35677875,NIMH
2022,NIMH,33486153,NIMH
2022,NIMH,33960038,NIMH
2022,NIMH,34400158,NIMH
2022,NIMH,34741979,NIMH
2022,NIMH,35666232,NIMH
2022,NIMH,35841324,NIMH
2022,NIMH,34413514,NIMH
2022,NIMH,35923858,NIMH
2022,NIMH,33574462,NIMH
2022,NIMH,33948606,NIMH
2022,NIMH,34033972,NIMH
2022,NIMH,34382119,NIMH
2022,NIMH,34671781,NIMH
2022,NIMH,34798488,NIMH
2022,NIMH,34995831,NIMH
2022,NIMH,35605238,NIMH
2022,NIMH,33692176,NIMH
2022,NIMH,33975068,NIMH
2022,NIMH,34060361,NIMH
2022,NIMH,34086728,NIMH
2022,NIMH,34147585,NIMH
2022,NIMH,34390050,NIMH
2022,NIMH,34438022,NIMH
2022,NIMH,34706463,NIMH
2022,NIMH,35641787,NIMH
2022,NIMH,35794298,NIMH
2022,NIMH,35944754,NIMH
2022,NIMH,37622161,NIMH
2022,NIMH,34371135,NIMH
2022,NIMH,34675189,NIMH
2022,NIMH,34838750,NIMH
2022,NIMH,35780660,NIMH
2022,NIMH,33813007,NIMH
2022,NIMH,34273456,NIMH
2022,NIMH,34364993,NIMH
2022,NIMH,32788687,NIMH
2022,NIMH,33470755,NIMH
2022,NIMH,34035477,NIMH
2022,NIMH,34097071,NIMH
2022,NIMH,32978284,NIMH
2022,NIMH,33491441,NIMH
2022,NIMH,33796956,NIMH
2022,NIMH,34151207,NIMH
2022,NIMH,34756026,NIMH
2022,NIMH,34766247,NIMH
2022,NIMH,35027372,NIMH
2022,NIMH,35209743,NIMH
2022,NIMH,35772961,NIMH
2022,NIMH,34050024,NIMH
2022,NIMH,34433830,NIMH
2022,NIMH,34838844,NIMH
2022,NIMH,35132885,NIMH
2022,NIMH,35767957,NIMH
2022,NIMH,35997251,NIMH
2022,NIMH,34551415,NIMH
2022,NIMH,34651464,NIMH
2022,NIMH,34974116,NIMH
2022,NIMH,35038479,NIMH
2022,NIMH,35377345,NIMH
2022,NIMH,35572122,NIMH
2022,NIMH,35745751,NIMH
2022,NIMH,35795258,NIMH
2022,NIMH,34916590,NIMH
2022,NIMH,35027407,NIMH
2022,NIMH,35042795,NIMH
2022,NIMH,34293414,NIMH
2022,NIMH,34649926,NIMH
2022,NIMH,35332326,NIMH
2022,NIMH,33479620,NIMH
2022,NIMH,33890705,NIMH
2022,NIMH,34363068,NIMH
2022,NIMH,35017259,NIMH
2022,NIMH,34614419,NIMH
2022,NIMH,34927540,NIMH
2022,NIMH,35122262,NIMH
2022,NIMH,35169716,NIMH
2022,NIMH,35584788,NIMH
2022,NIMH,35688289,NIMH
2023,NIMH,36849591,NIMH
2023,NIMH,35288121,NIMH
2023,NIMH,35546886,NIMH
2023,NIMH,35851328,NIMH
2023,NIMH,36257690,NIMH
2023,NIMH,36805499,NIMH
2023,NIMH,37002277,NIMH
2023,NIMH,36008415,NIMH
2023,NIMH,36772948,NIMH
2023,NIMH,36578652,NIMH
2023,NIMH,36610394,NIMH
2023,NIMH,36912623,NIMH
2023,NIMH,35354053,NIMH
2023,NIMH,35388223,NIMH
2023,NIMH,35393403,NIMH
2023,NIMH,35544191,NIMH
2023,NIMH,35730989,NIMH
2023,NIMH,35868430,NIMH
2023,NIMH,35939696,NIMH
2023,NIMH,36203018,NIMH
2023,NIMH,36309332,NIMH
2023,NIMH,36342372,NIMH
2023,NIMH,36631267,NIMH
2023,NIMH,36697121,NIMH
2023,NIMH,36803654,NIMH
2023,NIMH,37192167,NIMH
2023,NIMH,37480975,NIMH
2023,NIMH,34981308,NIMH
2023,NIMH,35093143,NIMH
2023,NIMH,35876076,NIMH
2023,NIMH,36562498,NIMH
2023,NIMH,36973172,NIMH
2023,NIMH,37276389,NIMH
2023,NIMH,36716320,NIMH
2023,NIMH,35092868,NIMH
2023,NIMH,35194167,NIMH
2023,NIMH,35732692,NIMH
2023,NIMH,37536999,NIMH
2023,NIMH,35245431,NIMH
2023,NIMH,35494244,NIMH
2023,NIMH,36104281,NIMH
2023,NIMH,37024449,NIMH
2023,NIMH,36316315,NIMH
2023,NIMH,36459788,NIMH
2023,NIMH,36791506,NIMH
2023,NIMH,36847339,NIMH
2023,NIMH,37012369,NIMH
2023,NIMH,37023490,NIMH
2023,NIMH,37126552,NIMH
2023,NIMH,35358745,NIMH
2023,NIMH,36442665,NIMH
2023,NIMH,36044550,NIMH
2023,NIMH,36335105,NIMH
2023,NIMH,36961903,NIMH
2023,NIMH,36976252,NIMH
2023,NIMH,37137888,NIMH
2023,NIMH,36319119,NIMH
2023,NIMH,36273204,NIMH
2023,NIMH,36309512,NIMH
2023,NIMH,37479723,NIMH
2023,NIMH,35039102,NIMH
2023,NIMH,37030330,NIMH
2023,NIMH,35048876,NIMH
2023,NIMH,35225756,NIMH
2023,NIMH,36882501,NIMH
2023,NIMH,36932057,NIMH
2023,NIMH,37528149,NIMH
2023,NIMH,36525362,NIMH
2023,NIMH,36714202,NIMH
2023,NIMH,36781221,NIMH
2023,NIMH,37497043,NIMH
2023,NIMH,36311277,NIMH
2023,NIMH,36837829,NIMH
2023,NIMH,37183798,NIMH
2023,NIMH,37500714,NIMH
2023,NIMH,33712377,NIMH
2023,NIMH,35922549,NIMH
2023,NIMH,36648999,NIMH
2023,NIMH,36104774,NIMH
2023,NIMH,36273745,NIMH
2023,NIMH,36345264,NIMH
2023,NIMH,36501197,NIMH
2023,NIMH,36528859,NIMH
2023,NIMH,36694157,NIMH
2023,NIMH,36788583,NIMH
2023,NIMH,37338905,NIMH
2023,NIMH,37430261,NIMH
2023,NIMH,37538853,NIMH
2023,NIMH,37309259,NIMH
2023,NIMH,36269044,NIMH
2023,NIMH,36867023,NIMH
2023,NIMH,36858826,NIMH
2023,NIMH,35089540,NIMH
2023,NIMH,35248306,NIMH
2023,NIMH,35618222,NIMH
2023,NIMH,35876450,NIMH
2023,NIMH,36071616,NIMH
2023,NIMH,36094488,NIMH
2023,NIMH,36384062,NIMH
2023,NIMH,36574583,NIMH
2023,NIMH,36789551,NIMH
2023,NIMH,37105760,NIMH
2023,NIMH,37301325,NIMH
2023,NIMH,36287532,NIMH
2023,NIMH,36325887,NIMH
2023,NIMH,36977629,NIMH
2023,NIMH,37062362,NIMH
2023,NIMH,37327955,NIMH
2023,NIMH,37359142,NIMH
2023,NIMH,37431391,NIMH
2023,NIMH,36456558,NIMH
2023,NIMH,36793774,NIMH
2023,NIMH,37116766,NIMH
2023,NIMH,37253795,NIMH
2023,NIMH,35781079,NIMH
2023,NIMH,37090794,NIMH
2023,NIMH,37243588,NIMH
2023,NIMH,36782063,NIMH
2023,NIMH,37372414,NIMH
2023,NIMH,35798558,NIMH
2023,NIMH,37249618,NIMH
2023,NIMH,35453132,NIMH
2023,NIMH,35642516,NIMH
2023,NIMH,36115809,NIMH
2023,NIMH,36240726,NIMH
2023,NIMH,36280099,NIMH
2023,NIMH,36482369,NIMH
2023,NIMH,36548994,NIMH
2023,NIMH,36746924,NIMH
2023,NIMH,36780560,NIMH
2023,NIMH,36878110,NIMH
2023,NIMH,36922930,NIMH
2023,NIMH,36925066,NIMH
2023,NIMH,37196934,NIMH
2023,NIMH,37198960,NIMH
2023,NIMH,37400828,NIMH
2023,NIMH,37519467,NIMH
2023,NIMH,36441759,NIMH
2023,NIMH,36163279,NIMH
2023,NIMH,36380233,NIMH
2023,NIMH,36694041,NIMH
2023,NIMH,37037607,NIMH
2023,NIMH,37133648,NIMH
2023,NIMH,36316563,NIMH
2023,NIMH,36958466,NIMH
2023,NIMH,35996540,NIMH
2023,NIMH,36608175,NIMH
2023,NIMH,36652272,NIMH
2023,NIMH,37017827,NIMH
2023,NIMH,36414405,NIMH
2021,NIMHD,33667782,restIRP
2021,NIMHD,34215871,restIRP
2021,NIMHD,32132128,restIRP
2021,NIMHD,32391864,restIRP
2021,NIMHD,32622645,restIRP
2021,NIMHD,32915234,restIRP
2021,NIMHD,32931935,restIRP
2021,NIMHD,33158179,restIRP
2021,NIMHD,33219026,restIRP
2021,NIMHD,33250621,restIRP
2021,NIMHD,33526872,restIRP
2021,NIMHD,33563263,restIRP
2021,NIMHD,33937608,restIRP
2021,NIMHD,33937611,restIRP
2021,NIMHD,34115967,restIRP
2021,NIMHD,34244895,restIRP
2021,NIMHD,34386746,restIRP
2021,NIMHD,34407795,restIRP
2021,NIMHD,31927591,restIRP
2021,NIMHD,31981644,restIRP
2021,NIMHD,32560342,restIRP
2021,NIMHD,33208132,restIRP
2021,NIMHD,33372564,restIRP
2021,NIMHD,33511044,restIRP
2021,NIMHD,32336559,restIRP
2021,NIMHD,33048127,restIRP
2021,NIMHD,33154031,restIRP
2021,NIMHD,33341182,restIRP
2021,NIMHD,33364325,restIRP
2021,NIMHD,33574564,restIRP
2021,NIMHD,33592090,restIRP
2021,NIMHD,33632805,restIRP
2021,NIMHD,33667467,restIRP
2021,NIMHD,33821743,restIRP
2021,NIMHD,34086845,restIRP
2021,NIMHD,34299759,restIRP
2021,NIMHD,32650787,restIRP
2021,NIMHD,33371027,restIRP
2021,NIMHD,31911546,restIRP
2021,NIMHD,32321568,restIRP
2021,NIMHD,33410471,restIRP
2021,NIMHD,33511996,restIRP
2021,NIMHD,34611667,restIRP
2021,NIMHD,34650589,restIRP
2021,NIMHD,34733313,restIRP
2021,NIMHD,34966482,restIRP
2021,NIMHD,32842872,restIRP
2021,NIMHD,34066049,restIRP
2021,NIMHD,34342260,restIRP
2021,NIMHD,32879892,restIRP
2021,NIMHD,33342316,restIRP
2021,NIMHD,33382041,restIRP
2021,NIMHD,33646963,restIRP
2021,NIMHD,33941582,restIRP
2022,NIMHD,34117112,restIRP
2022,NIMHD,35005182,restIRP
2022,NIMHD,35381348,restIRP
2022,NIMHD,35699190,restIRP
2022,NIMHD,33933283,restIRP
2022,NIMHD,34127301,restIRP
2022,NIMHD,34379251,restIRP
2022,NIMHD,34475161,restIRP
2022,NIMHD,34606321,restIRP
2022,NIMHD,34619742,restIRP
2022,NIMHD,34794175,restIRP
2022,NIMHD,34868830,restIRP
2022,NIMHD,34988044,restIRP
2022,NIMHD,34998436,restIRP
2022,NIMHD,35039947,restIRP
2022,NIMHD,35232996,restIRP
2022,NIMHD,35592895,restIRP
2022,NIMHD,35639484,restIRP
2022,NIMHD,35717994,restIRP
2022,NIMHD,35829986,restIRP
2022,NIMHD,35967922,restIRP
2022,NIMHD,35984990,restIRP
2022,NIMHD,36002845,restIRP
2022,NIMHD,33718323,restIRP
2022,NIMHD,33729186,restIRP
2022,NIMHD,33941168,restIRP
2022,NIMHD,34836465,restIRP
2022,NIMHD,34952199,restIRP
2022,NIMHD,35150465,restIRP
2022,NIMHD,35537056,restIRP
2022,NIMHD,35650549,restIRP
2022,NIMHD,35651993,restIRP
2022,NIMHD,35681947,restIRP
2022,NIMHD,35771945,restIRP
2022,NIMHD,35898195,restIRP
2022,NIMHD,35955060,restIRP
2022,NIMHD,36078786,restIRP
2022,NIMHD,34487749,restIRP
2022,NIMHD,34766643,restIRP
2022,NIMHD,35228079,restIRP
2022,NIMHD,35266149,restIRP
2022,NIMHD,35457307,restIRP
2022,NIMHD,35682264,restIRP
2022,NIMHD,35749867,restIRP
2022,NIMHD,35820496,restIRP
2022,NIMHD,35901840,restIRP
2022,NIMHD,35994174,restIRP
2022,NIMHD,32691611,restIRP
2022,NIMHD,33681448,restIRP
2022,NIMHD,33778019,restIRP
2022,NIMHD,34831926,restIRP
2022,NIMHD,35816374,restIRP
2023,NIMHD,36684993,restIRP
2023,NIMHD,37017086,restIRP
2023,NIMHD,37126156,restIRP
2023,NIMHD,35913542,restIRP
2023,NIMHD,35944710,restIRP
2023,NIMHD,36029183,restIRP
2023,NIMHD,36265162,restIRP
2023,NIMHD,36360602,restIRP
2023,NIMHD,36421749,restIRP
2023,NIMHD,36962397,restIRP
2023,NIMHD,37067915,restIRP
2023,NIMHD,37097810,restIRP
2023,NIMHD,37244545,restIRP
2023,NIMHD,37554349,restIRP
2023,NIMHD,34301838,restIRP
2023,NIMHD,34697090,restIRP
2023,NIMHD,35780974,restIRP
2023,NIMHD,36156283,restIRP
2023,NIMHD,36220674,restIRP
2023,NIMHD,36325251,restIRP
2023,NIMHD,36412209,restIRP
2023,NIMHD,36417791,restIRP
2023,NIMHD,36483578,restIRP
2023,NIMHD,36767383,restIRP
2023,NIMHD,36767414,restIRP
2023,NIMHD,36871639,restIRP
2023,NIMHD,36963472,restIRP
2023,NIMHD,37004012,restIRP
2023,NIMHD,37294098,restIRP
2023,NIMHD,37336095,restIRP
2023,NIMHD,37193404,restIRP
2023,NIMHD,35047841,restIRP
2023,NIMHD,35064017,restIRP
2023,NIMHD,35772650,restIRP
2023,NIMHD,36068478,restIRP
2023,NIMHD,36304842,restIRP
2023,NIMHD,36313969,restIRP
2023,NIMHD,36538317,restIRP
2023,NIMHD,36928108,restIRP
2023,NIMHD,36963080,restIRP
2023,NIMHD,37114803,restIRP
2023,NIMHD,37514109,restIRP
2023,NIMHD,35229211,restIRP
2023,NIMHD,36260413,restIRP
2023,NIMHD,36414998,restIRP
2023,NIMHD,36624533,restIRP
2023,NIMHD,36863851,restIRP
2023,NIMHD,36876231,restIRP
2023,NIMHD,36932332,restIRP
2023,NIMHD,37007686,restIRP
2023,NIMHD,37042413,restIRP
2023,NIMHD,37074947,restIRP
2023,NIMHD,37145128,restIRP
2023,NIMHD,37280141,restIRP
2023,NIMHD,37351533,restIRP
2023,NIMHD,37483650,restIRP
2023,NIMHD,37600165,restIRP
2023,NIMHD,37638353,restIRP
2021,NINDS,31972283,restIRP
2021,NINDS,32335077,restIRP
2021,NINDS,32556241,restIRP
2021,NINDS,32638424,restIRP
2021,NINDS,32662913,restIRP
2021,NINDS,32665027,restIRP
2021,NINDS,32763897,restIRP
2021,NINDS,32828923,restIRP
2021,NINDS,32913109,restIRP
2021,NINDS,33353972,restIRP
2021,NINDS,33378608,restIRP
2021,NINDS,33420210,restIRP
2021,NINDS,33538073,restIRP
2021,NINDS,33654672,restIRP
2021,NINDS,33955213,restIRP
2021,NINDS,33219145,restIRP
2021,NINDS,33742095,restIRP
2021,NINDS,34103343,restIRP
2021,NINDS,32724196,restIRP
2021,NINDS,32690972,restIRP
2021,NINDS,33522897,restIRP
2021,NINDS,33591273,restIRP
2021,NINDS,33229545,restIRP
2021,NINDS,33383587,restIRP
2021,NINDS,33462791,restIRP
2021,NINDS,33475954,restIRP
2021,NINDS,33556144,restIRP
2021,NINDS,33637630,restIRP
2021,NINDS,33693440,restIRP
2021,NINDS,33710649,restIRP
2021,NINDS,33993053,restIRP
2021,NINDS,33326662,restIRP
2021,NINDS,32571898,restIRP
2021,NINDS,32585628,restIRP
2021,NINDS,32776697,restIRP
2021,NINDS,32925083,restIRP
2021,NINDS,32993373,restIRP
2021,NINDS,33057202,restIRP
2021,NINDS,33217308,restIRP
2021,NINDS,33397769,restIRP
2021,NINDS,33441455,restIRP
2021,NINDS,33510158,restIRP
2021,NINDS,33559681,restIRP
