YEAR,IC,PROJECT,PI,PMID,is_open_data
2020,NCI,CP010144,"Shahinaz M Gadalla, PhD",31911677,False
2020,NCI,CP010144,"Shahinaz M Gadalla, PhD",31913576,False
2020,NCI,CP010144,"Shahinaz M Gadalla, PhD",31952842,False
2020,NCI,CP010190,"Shahinaz M Gadalla, PhD",31982544,False
2020,NCI,CP010144,"Shahinaz M Gadalla, PhD",31992839,False
2020,NCI,CP010142,"Shahinaz M Gadalla, PhD",32004448,False
2020,NCI,CP010144,"Shahinaz M Gadalla, PhD",32222840,False
2020,NCI,CP010144,"Shahinaz M Gadalla, PhD",32241839,False
2020,NCI,CP010190,"Shahinaz M Gadalla, PhD",32300648,False
2020,NCI,CP010144,"Shahinaz M Gadalla, PhD",32415267,False
2020,NCI,CP010190,"Shahinaz M Gadalla, PhD",32434056,False
2020,NCI,CP010144,"Shahinaz M Gadalla, PhD",32485079,False
2020,NCI,CP010144,"Shahinaz M Gadalla, PhD",32637605,False
2020,NCI,CP010190,"Shahinaz M Gadalla, PhD",32663298,False
2020,NCI,CP010144,"Shahinaz M Gadalla, PhD",32724039,True
2020,NCI,CP010142,"Shahinaz M Gadalla, PhD",32976751,True
2020,NCI,BC011293,"Shalini Oberdoerffer, PhD",31404833,False
2020,NCI,BC011293,"Shalini Oberdoerffer, PhD",31429825,False
2020,NCI,CP010144,"Sharon Ann Savage, MD",31296931,False
2020,NCI,CP010144,"Sharon Ann Savage, MD",31313479,False
2020,NCI,CP010144,"Sharon Ann Savage, MD",31402615,False
2020,NCI,CP010190,"Sharon Ann Savage, MD",31426123,False
2020,NCI,CP004410,"Sharon Ann Savage, MD",31503159,False
2020,NCI,CP010190,"Sharon Ann Savage, MD",31558669,False
2020,NCI,CP010144,"Sharon Ann Savage, MD",31624376,True
2020,NCI,CP010144,"Sharon Ann Savage, MD",31647118,False
2020,NCI,CP010190,"Sharon Ann Savage, MD",31648332,False
2020,NCI,CP010144,"Sharon Ann Savage, MD",31651660,True
2020,NCI,CP010190,"Sharon Ann Savage, MD",31669399,False
2020,NCI,CP010144,"Sharon Ann Savage, MD",31681146,False
2020,NCI,CP010144,"Sharon Ann Savage, MD",31700994,True
2020,NCI,CP010144,"Sharon Ann Savage, MD",31723001,True
2020,NCI,CP004410,"Sharon Ann Savage, MD",31730655,False
2020,NCI,CP010144,"Sharon Ann Savage, MD",31749144,False
2020,NCI,CP010190,"Sharon Ann Savage, MD",31754622,False
2020,NCI,CP010144,"Sharon Ann Savage, MD",31759774,False
2020,NCI,CP010144,"Sharon Ann Savage, MD",31808320,False
2020,NCI,CP010144,"Sharon Ann Savage, MD",31879230,False
2020,NCI,CP010144,"Sharon Ann Savage, MD",31911677,False
2020,NCI,CP010144,"Sharon Ann Savage, MD",31913576,False
2020,NCI,CP005803,"Sharon Ann Savage, MD",31924160,False
2020,NCI,CP010144,"Sharon Ann Savage, MD",31952842,False
2020,NCI,CP010190,"Sharon Ann Savage, MD",31982544,False
2020,NCI,CP010144,"Sharon Ann Savage, MD",31992839,False
2020,NCI,CP010142,"Sharon Ann Savage, MD",32004448,False
2020,NCI,CP004410,"Sharon Ann Savage, MD",32068838,False
2020,NCI,CP005803,"Sharon Ann Savage, MD",32108144,False
2020,NCI,CP010145,"Sharon Ann Savage, MD",32115800,False
2020,NCI,CP010144,"Sharon Ann Savage, MD",32222840,False
2020,NCI,CP010144,"Sharon Ann Savage, MD",32241839,False
2020,NCI,CP010190,"Sharon Ann Savage, MD",32300648,False
2020,NCI,CP004410,"Sharon Ann Savage, MD",32325837,False
2020,NCI,CP010145,"Sharon Ann Savage, MD",32337492,False
2020,NCI,CP010144,"Sharon Ann Savage, MD",32415267,False
2020,NCI,CP010190,"Sharon Ann Savage, MD",32434056,False
2020,NCI,CP010144,"Sharon Ann Savage, MD",32485079,False
2020,NCI,CP004410,"Sharon Ann Savage, MD",32559743,False
2020,NCI,CP005803,"Sharon Ann Savage, MD",32606005,False
2020,NCI,CP010144,"Sharon Ann Savage, MD",32637605,False
2020,NCI,CP010190,"Sharon Ann Savage, MD",32663298,False
2020,NCI,CP010144,"Sharon Ann Savage, MD",32724039,True
2020,NCI,CP010187,"Sharon Ann Savage, MD",32732251,False
2020,NCI,CP010142,"Sharon Ann Savage, MD",32976751,True
2020,NCI,CP010187,"Sharon Ann Savage, MD",33038280,False
2020,NCI,CP004410,"Sharon Ann Savage, MD",33270213,False
2020,NCI,CP005803,"Sharon Ann Savage, MD",33398198,False
2020,NCI,CP005803,"Sharon Ann Savage, MD",33441948,False
2020,NCI,CP005803,"Sharon Ann Savage, MD",33536423,False
2020,NCI,CP005803,"Sharon Ann Savage, MD",33570634,True
2020,NCI,CP005803,"Sharon Ann Savage, MD",33736677,False
2020,NCI,CP005803,"Sharon Ann Savage, MD",33737296,False
2020,NCI,CP005803,"Sharon Ann Savage, MD",33756513,False
2020,NCI,BC008752,"Sheueyann Cheng, PhD",30595106,False
2020,NCI,BC011191,"Sheueyann Cheng, PhD",30622229,False
2020,NCI,BC008752,"Sheueyann Cheng, PhD",30760120,False
2020,NCI,BC008752,"Sheueyann Cheng, PhD",31142771,True
2020,NCI,BC011191,"Sheueyann Cheng, PhD",31142771,True
2020,NCI,BC011191,"Sheueyann Cheng, PhD",31272080,False
2020,NCI,BC008752,"Sheueyann Cheng, PhD",31760908,False
2020,NCI,BC011191,"Sheueyann Cheng, PhD",31760908,False
2020,NCI,BC010449,"Shioko Kimura, PhD",30768367,False
2020,NCI,BC010449,"Shioko Kimura, PhD",31420528,False
2020,NCI,BC010449,"Shioko Kimura, PhD",31509566,False
2020,NCI,BC005522,"Shioko Kimura, PhD",31548395,True
2020,NCI,BC010523,"Shivinder Singh Grewal, PhD",30651569,False
2020,NCI,BC011208,"Shivinder Singh Grewal, PhD",30651569,False
2020,NCI,BC010523,"Shivinder Singh Grewal, PhD",31269446,True
2020,NCI,BC011208,"Shivinder Singh Grewal, PhD",31269446,True
2020,NCI,BC010523,"Shivinder Singh Grewal, PhD",31278118,True
2020,NCI,BC011208,"Shivinder Singh Grewal, PhD",31278118,True
2020,NCI,BC010523,"Shivinder Singh Grewal, PhD",31883795,False
2020,NCI,BC011208,"Shivinder Singh Grewal, PhD",31883795,False
2020,NCI,BC011566,"Shuo Gu, PhD",30295744,False
2020,NCI,BC011566,"Shuo Gu, PhD",30625327,False
2020,NCI,BC011566,"Shuo Gu, PhD",30916338,True
2020,NCI,BC011566,"Shuo Gu, PhD",31178353,True
2020,NCI,BC011566,"Shuo Gu, PhD",31400113,True
2020,NCI,BC011735,"Shyam K Sharan, PhD",30933045,False
2020,NCI,BC011311,"Shyam K Sharan, PhD",31409613,False
2020,NCI,BC011737,"Shyam K Sharan, PhD",31409613,False
2020,NCI,BC010387,"Shyam K Sharan, PhD",31409613,False
2020,NCI,BC011848,"Shyam K Sharan, PhD",32284588,True
2020,NCI,BC010387,"Shyam K Sharan, PhD",32393813,True
2020,NCI,BC011735,"Shyam K Sharan, PhD",32483558,True
2020,NCI,BC010387,"Shyam K Sharan, PhD",33314489,False
2020,NCI,BC011181,"Shyam K Sharan, PhD",33334652,False
2020,NCI,CP010152,"Sonja Berndt, PhD",30820706,False
2020,NCI,CP010125,"Sonja Berndt, PhD",31051079,False
2020,NCI,CP010125,"Sonja Berndt, PhD",31054169,False
2020,NCI,CP010152,"Sonja Berndt, PhD",31067347,False
2020,NCI,CP010136,"Sonja Berndt, PhD",31199459,False
2020,NCI,CP010152,"Sonja Berndt, PhD",31209889,False
2020,NCI,CP010125,"Sonja Berndt, PhD",31289812,False
2020,NCI,CP010195,"Sonja Berndt, PhD",31407831,False
2020,NCI,CP010152,"Sonja Berndt, PhD",31462430,False
2020,NCI,CP010125,"Sonja Berndt, PhD",31577632,False
2020,NCI,CP010170,"Sonja Berndt, PhD",31600786,False
2020,NCI,CP010195,"Sonja Berndt, PhD",31612201,False
2020,NCI,CP010125,"Sonja Berndt, PhD",31623611,False
2020,NCI,CP010125,"Sonja Berndt, PhD",31627155,False
2020,NCI,CP010152,"Sonja Berndt, PhD",31719062,False
2020,NCI,CP010125,"Sonja Berndt, PhD",31742588,False
2020,NCI,CP010152,"Sonja Berndt, PhD",31771659,False
2020,NCI,CP010136,"Sonja Berndt, PhD",31782041,False
2020,NCI,CP010125,"Sonja Berndt, PhD",31793436,False
2020,NCI,CP010195,"Sonja Berndt, PhD",31826910,False
2020,NCI,CP010152,"Sonja Berndt, PhD",31884074,False
2020,NCI,CP010152,"Sonja Berndt, PhD",31910280,False
2020,NCI,CP010152,"Sonja Berndt, PhD",31932455,False
2020,NCI,CP010170,"Sonja Berndt, PhD",31935283,True
2020,NCI,CP010152,"Sonja Berndt, PhD",32001714,False
2020,NCI,CP010125,"Sonja Berndt, PhD",32018941,False
2020,NCI,CP010195,"Sonja Berndt, PhD",32051193,False
2020,NCI,CP010195,"Sonja Berndt, PhD",32060129,False
2020,NCI,CP010152,"Sonja Berndt, PhD",32100190,False
2020,NCI,CP010170,"Sonja Berndt, PhD",32108027,False
2020,NCI,CP010152,"Sonja Berndt, PhD",32188599,False
2020,NCI,CP010152,"Sonja Berndt, PhD",32207560,False
2020,NCI,CP010125,"Sonja Berndt, PhD",32305677,False
2020,NCI,CP010195,"Sonja Berndt, PhD",32312759,False
2020,NCI,CP010152,"Sonja Berndt, PhD",32324875,False
2020,NCI,CP010152,"Sonja Berndt, PhD",32409115,True
2020,NCI,CP010170,"Sonja Berndt, PhD",32569378,False
2020,NCI,CP010125,"Sonja Berndt, PhD",32611430,False
2020,NCI,CP010195,"Sonja Berndt, PhD",32651213,False
2020,NCI,CP010152,"Sonja Berndt, PhD",32732252,False
2020,NCI,CP010152,"Sonja Berndt, PhD",32758450,True
2020,NCI,CP010195,"Sonja Berndt, PhD",32853339,True
2020,NCI,CP010152,"Sonja Berndt, PhD",33318029,False
2020,NCI,BC011981,"Sridhar Subrahmanyam Hannenhalli, PhD",31340155,True
2020,NCI,BC011981,"Sridhar Subrahmanyam Hannenhalli, PhD",31358840,False
2020,NCI,BC011981,"Sridhar Subrahmanyam Hannenhalli, PhD",31801070,True
2020,NCI,BC011981,"Sridhar Subrahmanyam Hannenhalli, PhD",31905229,True
2020,NCI,SC007263,"Stanley Lipkowitz, MD",30777098,False
2020,NCI,BC011650,"Stanley Lipkowitz, MD",30777098,False
2020,NCI,BC011650,"Stanley Lipkowitz, MD",30949858,False
2020,NCI,BC010977,"Stanley Lipkowitz, MD",30949858,False
2020,NCI,BC010977,"Stanley Lipkowitz, MD",31120930,True
2020,NCI,BC010977,"Stanley Lipkowitz, MD",31260484,False
2020,NCI,BC011650,"Stanley Lipkowitz, MD",32270710,False
2020,NCI,BC011650,"Stanley Lipkowitz, MD",32510664,False
2020,NCI,BC011501,"Stavroula Mili, PhD",31164708,False
2020,NCI,BC011501,"Stavroula Mili, PhD",31290739,False
2020,NCI,BC010887,"Stefan Ambs, PhD",30368741,False
2020,NCI,BC010499,"Stefan Ambs, PhD",30542053,False
2020,NCI,BC010624,"Stefan Ambs, PhD",30542053,False
2020,NCI,BC010887,"Stefan Ambs, PhD",31296531,False
2020,NCI,BC010499,"Stefan Ambs, PhD",31360899,False
2020,NCI,BC010624,"Stefan Ambs, PhD",31360899,False
2020,NCI,BC010499,"Stefan Ambs, PhD",32338277,False
2020,NCI,CP010120,"Stella Koutros, PhD",30520970,False
2020,NCI,CP010120,"Stella Koutros, PhD",30721169,False
2020,NCI,CP010119,"Stella Koutros, PhD",30760605,False
2020,NCI,CP010121,"Stella Koutros, PhD",30859204,False
2020,NCI,CP010119,"Stella Koutros, PhD",30880337,False
2020,NCI,CP010121,"Stella Koutros, PhD",30942501,False
2020,NCI,CP010121,"Stella Koutros, PhD",30971425,False
2020,NCI,CP010119,"Stella Koutros, PhD",31029031,False
2020,NCI,CP010125,"Stella Koutros, PhD",31051079,False
2020,NCI,CP010125,"Stella Koutros, PhD",31054169,False
2020,NCI,CP010121,"Stella Koutros, PhD",31084278,True
2020,NCI,CP010121,"Stella Koutros, PhD",31161417,False
2020,NCI,CP010136,"Stella Koutros, PhD",31199459,False
2020,NCI,CP010121,"Stella Koutros, PhD",31241004,False
2020,NCI,CP010125,"Stella Koutros, PhD",31289812,False
2020,NCI,CP010119,"Stella Koutros, PhD",31302607,False
2020,NCI,CP010119,"Stella Koutros, PhD",31354699,False
2020,NCI,CP010119,"Stella Koutros, PhD",31413186,False
2020,NCI,CP010121,"Stella Koutros, PhD",31487206,False
2020,NCI,CP010121,"Stella Koutros, PhD",31498409,True
2020,NCI,CP010120,"Stella Koutros, PhD",31523805,False
2020,NCI,CP010120,"Stella Koutros, PhD",31539056,False
2020,NCI,CP010125,"Stella Koutros, PhD",31577632,False
2020,NCI,CP010125,"Stella Koutros, PhD",31623611,False
2020,NCI,CP010125,"Stella Koutros, PhD",31627155,False
2020,NCI,CP010125,"Stella Koutros, PhD",31742588,False
2020,NCI,CP010136,"Stella Koutros, PhD",31782041,False
2020,NCI,CP010125,"Stella Koutros, PhD",31793436,False
2020,NCI,CP010121,"Stella Koutros, PhD",31828002,False
2020,NCI,CP010120,"Stella Koutros, PhD",31896615,True
2020,NCI,CP010125,"Stella Koutros, PhD",32018941,False
2020,NCI,CP010120,"Stella Koutros, PhD",32044442,False
2020,NCI,CP010119,"Stella Koutros, PhD",32168021,False
2020,NCI,CP010119,"Stella Koutros, PhD",32219300,False
2020,NCI,CP010125,"Stella Koutros, PhD",32305677,False
2020,NCI,CP010119,"Stella Koutros, PhD",32311660,False
2020,NCI,CP010119,"Stella Koutros, PhD",32357211,False
2020,NCI,CP010119,"Stella Koutros, PhD",32574374,False
2020,NCI,CP010125,"Stella Koutros, PhD",32611430,False
2020,NCI,CP010119,"Stella Koutros, PhD",32613154,False
2020,NCI,CP010119,"Stella Koutros, PhD",32615170,False
2020,NCI,CP010121,"Stella Koutros, PhD",32647370,False
2020,NCI,CP010119,"Stella Koutros, PhD",32692250,False
2020,NCI,CP010187,"Stella Koutros, PhD",32732251,False
2020,NCI,CP010120,"Stella Koutros, PhD",32789507,True
2020,NCI,CP010187,"Stella Koutros, PhD",33038280,False
2020,NCI,CP010119,"Stella Koutros, PhD",33126065,False
2020,NCI,CP010119,"Stella Koutros, PhD",33404262,False
2020,NCI,BC010481,"Stephen H Hughes, PhD",30894467,False
2020,NCI,BC011426,"Stephen H Hughes, PhD",31217357,False
2020,NCI,BC011426,"Stephen H Hughes, PhD",31291371,False
2020,NCI,BC011426,"Stephen H Hughes, PhD",31361603,True
2020,NCI,BC011426,"Stephen H Hughes, PhD",31387880,False
2020,NCI,BC011426,"Stephen H Hughes, PhD",31632364,True
2020,NCI,BC011426,"Stephen H Hughes, PhD",31776247,True
2020,NCI,CP010152,"Stephen J Chanock, MD",30820706,False
2020,NCI,CP010132,"Stephen J Chanock, MD",30873589,False
2020,NCI,CP010132,"Stephen J Chanock, MD",31049661,True
2020,NCI,CP010132,"Stephen J Chanock, MD",31053911,False
2020,NCI,CP010152,"Stephen J Chanock, MD",31067347,False
2020,NCI,CP010152,"Stephen J Chanock, MD",31209889,False
2020,NCI,CP010132,"Stephen J Chanock, MD",31249993,False
2020,NCI,CP010132,"Stephen J Chanock, MD",31291162,False
2020,NCI,CP010132,"Stephen J Chanock, MD",31355713,False
2020,NCI,CP010132,"Stephen J Chanock, MD",31356146,False
2020,NCI,CP010152,"Stephen J Chanock, MD",31462430,False
2020,NCI,CP010180,"Stephen J Chanock, MD",31641011,False
2020,NCI,CP010152,"Stephen J Chanock, MD",31719062,False
2020,NCI,CP010132,"Stephen J Chanock, MD",31770737,False
2020,NCI,CP010152,"Stephen J Chanock, MD",31771659,False
2020,NCI,CP010132,"Stephen J Chanock, MD",31869316,False
2020,NCI,CP010132,"Stephen J Chanock, MD",31881891,False
2020,NCI,CP010152,"Stephen J Chanock, MD",31884074,False
2020,NCI,CP010152,"Stephen J Chanock, MD",31910280,False
2020,NCI,CP010152,"Stephen J Chanock, MD",31932455,False
2020,NCI,CP010132,"Stephen J Chanock, MD",31968313,False
2020,NCI,CP010132,"Stephen J Chanock, MD",31982981,True
2020,NCI,CP010132,"Stephen J Chanock, MD",31985032,False
2020,NCI,CP010152,"Stephen J Chanock, MD",32001714,False
2020,NCI,CP010152,"Stephen J Chanock, MD",32100190,False
2020,NCI,CP010152,"Stephen J Chanock, MD",32188599,False
2020,NCI,CP010152,"Stephen J Chanock, MD",32207560,False
2020,NCI,CP010152,"Stephen J Chanock, MD",32324875,False
2020,NCI,CP010180,"Stephen J Chanock, MD",32350862,False
2020,NCI,CP010152,"Stephen J Chanock, MD",32409115,True
2020,NCI,CP010132,"Stephen J Chanock, MD",32613232,False
2020,NCI,CP010132,"Stephen J Chanock, MD",32658640,False
2020,NCI,CP010187,"Stephen J Chanock, MD",32732251,False
2020,NCI,CP010152,"Stephen J Chanock, MD",32732252,False
2020,NCI,CP010152,"Stephen J Chanock, MD",32758450,True
2020,NCI,CP010187,"Stephen J Chanock, MD",33038280,False
2020,NCI,CP010152,"Stephen J Chanock, MD",33318029,False
2020,NCI,BC010013,"Stephen K Anderson, PhD",31209403,True
2020,NCI,BC010013,"Stephen K Anderson, PhD",31231651,False
2020,NCI,BC010013,"Stephen K Anderson, PhD",31471108,False
2020,NCI,BC010013,"Stephen K Anderson, PhD",31998314,False
2020,NCI,BC011638,"Stephen M Hewitt, MD, PhD",30565669,False
2020,NCI,BC011638,"Stephen M Hewitt, MD, PhD",30636524,False
2020,NCI,BC011638,"Stephen M Hewitt, MD, PhD",30720466,False
2020,NCI,BC011638,"Stephen M Hewitt, MD, PhD",30745422,True
2020,NCI,BC011638,"Stephen M Hewitt, MD, PhD",30840888,True
2020,NCI,BC011638,"Stephen M Hewitt, MD, PhD",30860437,False
2020,NCI,BC011638,"Stephen M Hewitt, MD, PhD",30882370,False
2020,NCI,BC011638,"Stephen M Hewitt, MD, PhD",31027244,False
2020,NCI,BC011638,"Stephen M Hewitt, MD, PhD",31063862,False
2020,NCI,BC011638,"Stephen M Hewitt, MD, PhD",31194862,False
2020,NCI,BC011638,"Stephen M Hewitt, MD, PhD",31302815,False
2020,NCI,BC011638,"Stephen M Hewitt, MD, PhD",31321298,False
2020,NCI,BC011638,"Stephen M Hewitt, MD, PhD",31527799,False
2020,NCI,BC011638,"Stephen M Hewitt, MD, PhD",31534138,False
2020,NCI,BC011638,"Stephen M Hewitt, MD, PhD",31588021,True
2020,NCI,BC011638,"Stephen M Hewitt, MD, PhD",31600832,False
2020,NCI,BC011638,"Stephen M Hewitt, MD, PhD",31615043,False
2020,NCI,BC011638,"Stephen M Hewitt, MD, PhD",31639039,False
2020,NCI,BC011638,"Stephen M Hewitt, MD, PhD",31754628,False
2020,NCI,BC011638,"Stephen M Hewitt, MD, PhD",31864026,False
2020,NCI,BC010985,"Steven Aaron Rosenberg, MD, PhD",30518633,False
2020,NCI,BC010763,"Steven Aaron Rosenberg, MD, PhD",30518633,False
2020,NCI,BC010984,"Steven Aaron Rosenberg, MD, PhD",30635355,True
2020,NCI,BC010763,"Steven Aaron Rosenberg, MD, PhD",30635355,True
2020,NCI,BC010984,"Steven Aaron Rosenberg, MD, PhD",30683863,True
2020,NCI,BC010763,"Steven Aaron Rosenberg, MD, PhD",30683863,True
2020,NCI,BC010984,"Steven Aaron Rosenberg, MD, PhD",30709841,False
2020,NCI,BC010763,"Steven Aaron Rosenberg, MD, PhD",30709841,False
2020,NCI,BC010984,"Steven Aaron Rosenberg, MD, PhD",30714987,False
2020,NCI,BC010763,"Steven Aaron Rosenberg, MD, PhD",30714987,False
2020,NCI,BC010985,"Steven Aaron Rosenberg, MD, PhD",30882547,False
2020,NCI,BC010763,"Steven Aaron Rosenberg, MD, PhD",30882547,False
2020,NCI,BC010984,"Steven Aaron Rosenberg, MD, PhD",30905807,True
2020,NCI,BC010763,"Steven Aaron Rosenberg, MD, PhD",30905807,True
2020,NCI,BC010984,"Steven Aaron Rosenberg, MD, PhD",31036766,False
2020,NCI,BC010763,"Steven Aaron Rosenberg, MD, PhD",31036766,False
2020,NCI,BC010984,"Steven Aaron Rosenberg, MD, PhD",31164343,False
2020,NCI,BC010763,"Steven Aaron Rosenberg, MD, PhD",31164343,False
2020,NCI,BC010985,"Steven Aaron Rosenberg, MD, PhD",31408414,False
2020,NCI,BC010763,"Steven Aaron Rosenberg, MD, PhD",31408414,False
2020,NCI,BC010984,"Steven Aaron Rosenberg, MD, PhD",31484655,True
2020,NCI,BC010763,"Steven Aaron Rosenberg, MD, PhD",31484655,True
2020,NCI,BC010984,"Steven Aaron Rosenberg, MD, PhD",31609250,False
2020,NCI,BC010763,"Steven Aaron Rosenberg, MD, PhD",31609250,False
2020,NCI,BC010763,"Steven Aaron Rosenberg, MD, PhD",31959727,False
2020,NCI,BC010985,"Steven Aaron Rosenberg, MD, PhD",31959992,False
2020,NCI,BC010763,"Steven Aaron Rosenberg, MD, PhD",31959992,False
2020,NCI,BC010763,"Steven Aaron Rosenberg, MD, PhD",32060274,False
2020,NCI,BC010763,"Steven Aaron Rosenberg, MD, PhD",32461371,True
2020,NCI,BC010763,"Steven Aaron Rosenberg, MD, PhD",32571843,True
2020,NCI,BC010984,"Steven Aaron Rosenberg, MD, PhD",33303615,False
2020,NCI,BC011832,"Steven David Cappell, PhD",31543423,True
2020,NCI,BC011832,"Steven David Cappell, PhD",31911655,False
2020,NCI,BC011830,"Steven David Cappell, PhD",32255427,False
2020,NCI,BC011832,"Steven David Cappell, PhD",32255427,False
2020,NCI,CP010197,"Steven Moore, PhD",31386148,True
2020,NCI,CP010197,"Steven Moore, PhD",31617590,False
2020,NCI,CP010197,"Steven Moore, PhD",31626055,False
2020,NCI,CP010197,"Steven Moore, PhD",31848620,False
2020,NCI,CP010197,"Steven Moore, PhD",31877085,True
2020,NCI,CP010197,"Steven Moore, PhD",32207799,False
2020,NCI,CP010197,"Steven Moore, PhD",32361748,False
2020,NCI,CP010197,"Steven Moore, PhD",32472927,True
2020,NCI,CP010197,"Steven Moore, PhD",32563261,False
2020,NCI,BC011743,"Steven Pavletic, MD",30089900,False
2020,NCI,BC011743,"Steven Pavletic, MD",30342913,True
2020,NCI,BC012017,"Steven Pavletic, MD",30576834,True
2020,NCI,BC011743,"Steven Pavletic, MD",30576834,True
2020,NCI,BC012017,"Steven Pavletic, MD",31092900,False
2020,NCI,BC011743,"Steven Pavletic, MD",31092900,False
2020,NCI,BC011743,"Steven Pavletic, MD",31811481,False
2020,NCI,BC010738,"Steven X Hou, PhD",30553967,False
2020,NCI,BC010738,"Steven X Hou, PhD",31171376,True
2020,NCI,BC010738,"Steven X Hou, PhD",31924786,False
2020,NCI,BC011380,"Stewart Durell, PhD",30567982,True
2020,NCI,BC011724,"Stewart Durell, PhD",30825655,True
2020,NCI,BC011075,"Stewart Durell, PhD",31127007,False
2020,NCI,BC011380,"Stewart Durell, PhD",31252286,False
2020,NCI,BC010494,"Stuart F J Le Grice, PhD",30620551,False
2020,NCI,BC010493,"Stuart F J Le Grice, PhD",30620551,False
2020,NCI,BC011824,"Stuart F J Le Grice, PhD",30620551,False
2020,NCI,BC010494,"Stuart F J Le Grice, PhD",30867301,True
2020,NCI,BC011824,"Stuart F J Le Grice, PhD",30867301,True
2020,NCI,BC010494,"Stuart F J Le Grice, PhD",30879859,False
2020,NCI,BC011824,"Stuart F J Le Grice, PhD",30879859,False
2020,NCI,BC010494,"Stuart F J Le Grice, PhD",31006814,False
2020,NCI,BC011824,"Stuart F J Le Grice, PhD",31006814,False
2020,NCI,BC010494,"Stuart F J Le Grice, PhD",31239054,False
2020,NCI,BC011824,"Stuart F J Le Grice, PhD",31239054,False
2020,NCI,BC011824,"Stuart F J Le Grice, PhD",31889490,False
2020,NCI,BC004504,"Stuart H Yuspa, MD",30684549,False
2020,NCI,BC005445,"Stuart H Yuspa, MD",31061501,False
2020,NCI,BC004504,"Stuart H Yuspa, MD",31164412,True
2020,NCI,BC005445,"Stuart H Yuspa, MD",31255985,False
2020,NCI,BC005445,"Stuart H Yuspa, MD",31921386,False
2020,NCI,BC008710,"Sue H Wickner, PhD",30975721,True
2020,NCI,BC008710,"Sue H Wickner, PhD",31125567,False
2020,NCI,BC008710,"Sue H Wickner, PhD",31160467,False
2020,NCI,BC011987,"Suleyman Cenk Sahinalp, PhD",30759232,False
2020,NCI,BC011987,"Suleyman Cenk Sahinalp, PhD",30889379,False
2020,NCI,BC011988,"Suleyman Cenk Sahinalp, PhD",30963078,True
2020,NCI,BC011987,"Suleyman Cenk Sahinalp, PhD",31227714,True
2020,NCI,BC011987,"Suleyman Cenk Sahinalp, PhD",31372179,False
2020,NCI,BC011987,"Suleyman Cenk Sahinalp, PhD",31628256,False
2020,NCI,BC011987,"Suleyman Cenk Sahinalp, PhD",32024854,False
2020,NCI,BC011987,"Suleyman Cenk Sahinalp, PhD",32025007,False
2020,NCI,BC011987,"Suleyman Cenk Sahinalp, PhD",32025013,False
2020,NCI,BC011988,"Suleyman Cenk Sahinalp, PhD",32132732,True
2020,NCI,BC011987,"Suleyman Cenk Sahinalp, PhD",32657358,False
2020,NCI,BC011987,"Suleyman Cenk Sahinalp, PhD",32657374,False
2020,NCI,BC010030,"Suresh V Ambudkar, PhD",30315846,True
2020,NCI,BC010030,"Suresh V Ambudkar, PhD",30392788,False
2020,NCI,BC010030,"Suresh V Ambudkar, PhD",30639533,False
2020,NCI,BC010030,"Suresh V Ambudkar, PhD",30851394,True
2020,NCI,BC010030,"Suresh V Ambudkar, PhD",30905807,True
2020,NCI,BC010030,"Suresh V Ambudkar, PhD",31071369,False
2020,NCI,BC010030,"Suresh V Ambudkar, PhD",31106148,True
2020,NCI,BC010030,"Suresh V Ambudkar, PhD",31117741,False
2020,NCI,BC010030,"Suresh V Ambudkar, PhD",31127007,False
2020,NCI,BC010030,"Suresh V Ambudkar, PhD",31294884,True
2020,NCI,BC010030,"Suresh V Ambudkar, PhD",31371421,False
2020,NCI,BC010030,"Suresh V Ambudkar, PhD",31515284,True
2020,NCI,BC010030,"Suresh V Ambudkar, PhD",31530935,False
2020,NCI,BC010030,"Suresh V Ambudkar, PhD",31757931,True
2020,NCI,BC010030,"Suresh V Ambudkar, PhD",31774117,False
2020,NCI,BC010030,"Suresh V Ambudkar, PhD",31905792,False
2020,NCI,BC008714,"Susan Gottesman, PhD",30591570,False
2020,NCI,BC011203,"Susan Gottesman, PhD",30975721,True
2020,NCI,BC008714,"Susan Gottesman, PhD",31594819,True
2020,NCI,BC009255,"Susan Sharrow, BS",30833553,True
2020,NCI,BC009255,"Susan Sharrow, BS",31201207,False
2020,NCI,BC009255,"Susan Sharrow, BS",32612609,False
2020,NCI,BC011842,"Svetlana Dmitriyevna Pack, PhD",30801340,False
2020,NCI,BC011842,"Svetlana Dmitriyevna Pack, PhD",31107986,False
2020,NCI,BC011842,"Svetlana Dmitriyevna Pack, PhD",31371408,False
2020,NCI,BC011842,"Svetlana Dmitriyevna Pack, PhD",31439678,True
2020,NCI,BC011842,"Svetlana Dmitriyevna Pack, PhD",31783178,False
2020,NCI,BC011842,"Svetlana Dmitriyevna Pack, PhD",32483558,True
2020,NCI,BC011842,"Svetlana Dmitriyevna Pack, PhD",32497036,False
2020,NCI,BC011842,"Svetlana Dmitriyevna Pack, PhD",32641156,False
2020,NCI,BC011162,"Syed Perwez Hussain, PhD",31609478,False
2020,NCI,BC011185,"Syed Perwez Hussain, PhD",31609478,False
2020,NCI,BC011185,"Syed Perwez Hussain, PhD",32860704,False
2020,NCI,BC010345,"Terence P Yamaguchi, PhD",31789450,True
2020,NCI,BC006198,"Terrence R Burke, PhD",30629404,True
2020,NCI,BC006198,"Terrence R Burke, PhD",31014020,False
